dia_semana,hora_dia,local,ruido,categoria_tarefa,prazo_urgencia,dificuldade,interesse,horas_sono,horas_jejum,tempo_reacao_ms,target
4,11,0,0,2,9,2,2,4.412487815470788,3.822249843872862,349.05539053173106,64
4,18,2,0,3,1,5,3,8.150439888923835,0.9788569637190072,259.9574040169316,40
2,8,0,1,0,1,1,1,8.04620073406213,4.304256825004505,312.11064280934795,40
0,6,2,0,1,5,3,1,8.450204694189964,2.557655114732203,314.5659751897732,50
4,22,0,1,3,7,1,1,9.844141946568854,3.8438507166620077,284.9019626745766,48
5,22,2,1,0,4,2,2,7.777161340844214,2.310710694020327,313.06232693012845,41
1,16,0,0,2,1,1,4,4.392307353122863,3.2987619154601022,370.21247830482895,61
4,15,1,2,2,2,3,4,7.366819591643439,1.6930129910309613,300.2393774876093,55
2,13,0,2,0,6,2,4,6.587624699883503,1.5116173850185457,340.92479867047206,48
5,18,1,1,0,1,3,2,7.92245074872311,3.576858262979681,305.2327944692641,45
1,23,1,0,1,2,5,3,7.550504398500427,4.220009580515678,286.52583493376574,49
3,13,2,1,1,7,2,5,4.154092550232511,2.4677591876199987,357.2847323073703,63
0,7,0,0,2,5,2,5,8.322163321938737,2.2595026763520627,268.249070503006,63
1,14,0,2,1,10,3,5,5.114988401386893,0.5497942344774543,328.0715159340547,64
1,22,0,0,0,1,5,5,9.126905606165092,3.7650394557909275,292.3188446102188,54
4,21,0,2,0,6,3,3,7.667431917997133,5.617079572708834,332.77832746621067,25
3,15,2,0,3,8,4,1,5.454021886773502,3.1615930735852884,367.55550782041644,46
3,19,2,1,2,9,4,4,6.680253296698293,2.3653856794485235,338.458792998337,75
5,21,1,1,2,8,4,1,7.900635147771673,3.1438386356653387,267.48825872257305,47
3,16,2,2,3,3,4,4,8.120290398262195,1.3320071037304198,293.99138520670607,44
5,21,0,1,0,6,5,1,6.573893906947856,5.679324530836541,333.41311794232047,29
6,20,0,2,0,4,3,2,4.5224332695276255,2.2445090456731664,388.8274390054212,20
1,17,0,1,3,5,5,4,8.369965154314619,3.76335462469617,306.5857641355793,59
4,10,1,0,3,10,2,5,7.243308008557716,4.594443135279122,347.5073478708146,74
0,20,0,0,2,5,5,4,6.500979921981556,5.325368560726261,378.0823730518375,49
5,18,0,2,1,6,5,3,7.966202716320673,4.658361187035623,292.01173673720433,10
1,7,2,2,1,2,4,1,9.876406018656985,4.804840980759404,287.2985719343205,22
1,11,0,1,3,4,3,1,5.112788059325272,2.9601925480895055,354.3933577482511,51
2,21,0,2,3,4,2,2,9.005839429143741,4.262755130262415,273.5530559685328,25
4,10,0,2,2,2,5,1,6.840298512985083,3.086977901120463,339.8893450926303,32
3,17,0,0,0,3,2,5,4.406276867586434,5.4561268593506504,401.98539786509764,28
0,8,2,1,1,7,3,1,5.6197382171431975,1.7352767840982746,321.64478084099727,48
4,7,0,0,3,9,5,3,9.05183188270149,5.392172135577597,272.94118302333277,51
2,12,2,0,2,6,3,4,8.982503477096966,2.311482826034137,291.17333624990516,57
5,11,0,0,1,7,3,3,5.9809428031462435,2.080558580234425,321.4799808805744,44
5,16,0,0,3,2,1,2,9.398612873682328,1.7145858520620552,245.7402422655869,42
5,18,0,0,2,4,2,2,8.563622428891563,1.5636086126690996,249.04535271523955,39
3,10,0,2,3,10,5,4,5.685906521508065,4.389812724830081,372.7801896059134,43
0,20,0,1,3,7,3,2,9.40546956680063,3.3619736133952,256.7396248287694,53
1,17,1,2,0,3,4,5,5.653039805041574,5.555064644763447,402.3171763097302,23
2,14,0,0,0,7,3,5,8.719270246409852,5.314303585995257,294.52381275167653,48
0,8,0,0,1,5,1,3,6.931813431133127,5.155526638473262,366.0329565358689,43
5,16,0,1,2,7,4,1,7.4512658592941525,4.5607832753574815,325.35150427412475,25
5,7,0,1,1,4,3,4,9.815262492408925,3.324238936055767,265.26656444513293,49
1,10,0,0,0,7,5,2,4.286587344727186,3.8784269304054395,343.56229257133907,41
5,15,0,2,2,2,4,3,7.914136183184298,5.993655901085672,338.7651674701627,16
3,7,1,0,0,8,3,3,8.554452534578449,0.5236478492237252,273.23159064320316,58
0,23,0,2,2,1,5,4,4.841071369936194,0.5134457759150657,359.101046957776,36
5,15,0,0,3,3,4,1,4.853251937917243,5.1864199588509665,387.5819088956642,34
0,13,0,2,1,4,5,5,5.1084796790184495,5.961172597468638,410.3853312796274,11
6,13,1,0,3,8,5,1,7.572955298919933,4.592711795586932,340.37299532307713,36
2,13,1,0,1,1,4,4,7.9385105078291325,4.690354737472556,323.1380816422533,61
4,18,0,2,0,6,3,4,5.441872633967522,3.7256195603681967,342.50221519333445,48
1,8,0,2,3,5,3,2,8.891313857606322,4.078941431626476,313.85109460369983,22
3,9,2,2,2,6,4,5,6.871497601062034,4.042776700675681,357.83468898283434,38
3,21,1,0,0,10,1,3,9.965438992176075,5.340791015702548,283.20855531001496,61
5,12,2,2,0,9,3,4,6.072876974731591,1.5376061939910624,296.27177621575606,48
5,17,0,1,0,8,4,1,6.738883366284402,1.1846882316978058,273.10672371234415,36
3,13,2,0,3,4,5,2,6.369046359656139,5.811291958665036,326.8474768592997,30
4,8,1,0,0,3,5,3,6.290724827005803,1.7493456497450128,307.25025988887774,59
1,21,0,0,2,4,4,3,9.706333749813135,1.8385186601177361,257.80078962603505,46
3,14,0,1,2,8,2,5,7.963722585666203,5.862533193311075,341.38629732755726,47
5,13,1,0,3,8,5,4,6.079416312552267,2.3837229589190096,337.7288483514352,52
3,23,1,2,1,5,2,1,6.330167662167025,1.2504731036473047,288.77834497098553,44
3,10,0,0,3,5,1,4,7.322235100814954,0.6183535410849645,306.0674411257448,61
4,19,0,0,2,2,4,5,8.091689966537157,2.924770716353972,287.4158518956975,55
5,19,1,1,1,1,3,1,9.830061797471888,0.9293921857047476,231.26965384069587,53
5,21,1,1,0,7,1,4,5.09461527388307,0.7822905689042003,346.5288129509756,59
6,6,0,1,1,3,3,3,9.657816226540945,5.293330535490453,254.45884520139202,32
3,21,1,1,0,2,5,3,7.304758839357406,2.1481178777307854,291.33896338956845,52
6,6,0,2,3,5,3,2,9.576978164572324,2.0173583150714465,218.70373279373035,21
2,6,1,0,0,1,3,5,5.789855427002774,1.1627040122465992,286.1636872757865,66
6,16,0,0,1,8,2,1,4.556873210144974,3.524085428763185,403.6873075693692,24
0,20,0,1,1,7,5,3,8.683565257832138,4.218218460099552,315.2913204228701,30
6,18,0,1,1,9,4,4,5.744003209339856,0.5484842377846546,294.7966713434616,65
3,21,0,1,1,5,3,2,7.205879188865715,4.934127434232323,335.45876795303406,38
3,23,0,2,2,10,5,1,6.273642644716581,4.35637132137394,370.3203236847372,32
1,22,0,2,1,5,2,5,8.745031886113367,2.2912384928377993,289.6525723698212,49
3,14,2,2,1,2,3,5,6.350982592671333,2.964832031885155,298.03761377573534,42
1,8,0,1,3,3,1,2,9.335369874720184,4.361764728285889,249.56133152144074,40
6,23,0,2,0,3,1,3,7.3557867282100595,3.9060638506084415,296.78679126341103,22
5,12,0,0,0,8,5,3,8.353243730271966,5.861740910467676,330.37611445778884,25
1,23,0,0,1,1,1,4,8.124825089943116,5.723451386087627,291.5979660732081,46
4,16,1,2,1,4,5,2,4.868324443053521,5.396509501316949,416.5594998029873,10
2,13,2,1,0,1,1,2,6.578853170585874,4.618866605449868,331.78522942317653,44
1,23,1,1,0,8,1,4,8.505426178959654,4.692996497575348,276.13425328757245,56
2,16,0,0,0,6,1,1,4.498964925579097,5.846916803248649,394.0146931542749,43
4,13,0,1,2,1,2,2,4.462874032481581,3.8443871048333977,339.65372352918035,50
2,16,0,2,2,1,1,1,5.154467141889611,1.4388789504130421,369.6250206918495,39
2,18,1,1,1,3,3,5,4.698034533552885,1.402910225042342,355.5586306132758,70
1,19,1,0,0,7,4,2,4.026384197930259,4.7371022503414935,425.9588012908737,33
0,10,2,0,3,3,2,4,4.507041771380816,0.9895955210425135,332.07761903691716,63
3,21,0,2,1,7,3,5,4.067979837498121,1.1348245036123434,375.6580777306127,47
2,7,0,1,0,1,4,3,5.633908744768738,2.5039156980980932,328.2270820077326,49
0,6,2,1,0,9,2,1,4.358348739680517,2.3473082421548463,367.8492429443463,63
1,8,1,1,0,8,5,4,6.747148095219166,4.508636929224495,363.6435153421812,53
6,10,0,1,3,3,1,2,7.098707895479642,2.652076836716169,279.5924553650064,42
1,11,0,2,2,10,4,3,7.727076147867538,5.751682986985449,360.30465949559346,37
2,15,1,1,2,4,2,3,6.814858100236316,1.1203441480608203,299.6922954487087,63
2,19,0,0,0,7,5,4,9.84573741605504,5.074845836233968,277.1750382747475,48
0,13,2,2,2,1,3,1,8.645201770645059,1.101673504452262,245.60350979039868,35
1,16,1,1,0,2,1,1,8.326297631778843,0.5559063396810908,276.66380450372276,62
2,15,0,2,3,10,1,1,4.5689585990984565,2.1171183306286583,388.25860957108455,47
2,12,2,2,1,1,5,3,9.445375490678124,5.890554639762225,284.33967069494025,15
5,23,1,2,3,5,4,1,9.862372564781573,1.8855561609679412,248.39788660696166,30
5,14,0,2,2,4,3,3,8.549950113912718,2.517354745725129,304.200435953182,26
5,17,0,1,2,7,1,3,7.948879352703701,2.506652886268658,295.44649430257374,42
2,9,1,2,0,2,3,1,7.18525225301262,2.8562568987069583,304.1438274361585,43
5,18,1,0,2,8,5,3,9.065170380771466,0.9000116392965645,251.9530674299188,43
3,7,1,0,3,10,2,1,6.6226432819297925,4.8556877231742845,342.66367552810607,67
1,17,0,2,3,5,4,1,7.27536963987435,3.5536584057507166,347.36908177946447,34
1,22,0,1,3,6,2,1,7.012668311243431,2.490259186480509,302.511797786014,47
1,13,1,0,0,8,4,5,8.081781018219552,1.539152949609939,300.4981792165737,73
4,15,0,1,1,2,2,2,8.065637781485968,4.705458700022532,331.5544054882413,44
0,11,0,1,0,6,1,2,5.637662265711871,4.407550855369655,383.12169724114904,43
6,9,0,1,3,1,3,3,8.690696426785264,3.453567543505801,272.95291213854637,41
5,14,0,0,0,2,5,2,8.680321629664611,4.80480013951679,316.437489835239,20
2,15,0,1,0,9,5,4,6.506746683257924,2.0008784345682598,293.1944419019641,73
4,15,1,0,1,6,3,5,7.616305865843298,5.665253541773232,295.79519947265135,57
5,21,0,1,0,4,1,2,9.6606891350132,0.6924447763643122,247.5882725964543,44
0,6,0,2,1,9,5,4,8.951343610446145,5.695624174749164,330.92167107139903,47
3,14,1,2,0,9,5,4,5.757405708781302,2.591108264172086,324.4915337126796,68
6,7,0,1,1,4,2,5,7.114836220600422,3.315386324226911,301.12998628478783,46
2,14,0,1,0,7,5,5,8.301970984769003,5.250372174289228,297.6369749824881,42
1,16,0,2,1,1,5,5,6.108517110093406,4.631421218601703,378.57147913148947,28
0,16,0,1,2,6,2,5,5.736617181930963,2.9833728126702717,342.07324031614155,64
6,11,0,1,0,1,4,5,6.635476084354281,1.4211128047601145,295.8749963775051,49
0,17,0,0,1,6,1,5,8.049364645940106,3.5286317544005223,285.94190319664943,60
5,13,0,0,3,4,1,3,8.610428368806952,4.462910405818175,286.30924348524815,31
6,16,1,2,0,5,5,1,8.043821190523396,2.216553084945955,316.89197825299,26
4,12,0,2,3,9,5,5,8.927975503259901,1.0037705240279409,261.67192237942123,59
3,18,2,1,0,7,3,4,4.91077230661808,1.0411086539930605,305.44154141049944,63
5,12,0,1,3,2,2,1,9.156030760123686,4.296334663772381,256.04714320390775,25
6,8,0,1,1,10,3,3,4.767640046009955,4.803614236687729,384.84067864235243,47
4,16,0,0,0,10,1,4,9.376704194515602,1.8184056524213643,276.8409638533568,72
0,20,0,0,2,7,5,2,4.6292149498191,4.519548767723735,382.38267076540694,30
2,22,0,0,2,6,3,1,5.372659306951071,4.820719425880478,337.7700922967726,44
3,13,0,1,1,5,5,3,4.862313697504,2.56540989348766,346.2119655811441,45
0,6,1,2,2,7,4,2,9.596933039040891,5.620610983768064,260.81094614601557,31
5,14,0,0,2,5,1,3,8.200521362528288,0.829683350439443,256.1248151454146,39
5,20,0,1,2,9,3,2,6.2830419366106325,5.685312123144021,337.28097792151226,46
3,23,0,0,3,10,5,4,7.936322382136053,2.3662486432308736,268.5446245997531,74
6,10,1,2,3,5,5,4,8.48323551090617,1.5784782695415813,291.85886368361736,43
2,18,0,1,2,3,5,5,5.181311119860719,3.2729456732194877,375.95822267161765,53
6,12,1,2,1,3,5,2,7.632423660255291,5.2781966491273336,294.4880950512637,19
3,18,0,0,2,2,1,4,4.692768458756372,3.2971040244029384,352.6128972531393,57
6,12,0,1,3,10,5,5,7.780017154064732,1.3339307077565492,263.05473465266664,57
4,14,0,1,2,9,3,3,8.120834327931664,0.9194267555709311,306.46658017683154,69
6,23,0,0,0,6,1,5,6.164252735546429,1.127545766587777,314.41825218719885,49
6,15,1,1,3,7,3,3,6.150232061036755,3.075348821375638,359.66245036581273,54
1,7,2,2,2,6,3,3,4.296679353257886,3.520271876992094,359.10220937247817,31
5,16,0,1,0,9,5,2,7.446386844281491,5.836647078698306,335.6319506918304,40
1,8,0,0,0,7,3,2,7.129792378757029,2.1143608010931128,287.69011756573684,47
3,20,0,0,3,9,4,1,9.988760230581542,4.289403039981808,244.3674432997026,58
4,8,0,2,0,5,2,2,4.068315206670144,3.2942346273026932,360.69020341873573,38
2,6,0,2,2,3,1,1,6.020779996201873,2.8061581897818444,349.08474811816484,33
3,16,0,0,2,5,3,2,9.823670677177148,3.0501531623524922,263.2811099975201,46
2,16,0,1,0,5,1,3,9.386870567144001,1.1747739932870305,246.0738002000184,49
5,18,0,2,3,7,4,5,7.68605031629822,0.6485900326030295,274.65635231583025,32
2,18,1,1,3,1,2,2,4.806645719200072,2.030796350182473,319.24536696522523,58
6,21,0,1,3,3,4,1,7.760542841847121,2.346327993736246,286.3344894245492,41
5,11,0,2,1,4,5,5,8.927327227656034,5.167138065051256,286.76524923288383,17
5,13,0,1,3,2,1,3,5.344677672253537,4.567975769697242,375.72440012166527,25
4,16,0,0,3,7,5,3,7.061002828602193,3.0541051448619796,290.352632423637,47
1,14,2,1,2,9,5,3,6.370121799507055,3.489268418801738,364.89868833386976,60
4,12,0,2,0,5,4,2,6.8061125123107304,1.624764225424599,336.11012539468425,38
5,17,1,2,1,4,3,5,7.921459056022525,0.9727054493798637,253.5339612712467,43
0,9,1,0,2,10,2,1,8.51538972685356,3.327022840504324,301.9213138770762,75
3,22,0,1,0,8,1,5,4.415987446376042,1.8997784342186024,382.987521680696,60
0,18,0,1,2,5,4,4,7.075431895666824,3.23757106456812,319.4046583906038,63
5,22,0,2,3,10,5,1,8.883893621972907,2.70977745607513,261.9879266747779,35
3,21,0,0,3,2,4,3,8.581438236449639,0.9151268475669995,253.37305859655993,47
1,10,1,0,3,2,3,3,6.743361074524332,2.548054090016672,329.9589449737783,59
2,19,1,1,1,9,2,1,6.6485077352628945,3.135749911779663,292.7358529990948,74
6,17,2,1,0,6,3,2,5.470502196245222,1.6055045813268851,310.11159145430054,41
6,13,2,1,3,4,2,4,5.380134034850635,1.0740221096979674,296.6668317404327,53
1,23,0,1,1,5,1,1,5.083242413103707,1.4747232825106555,358.4863059428586,52
1,16,1,2,2,1,4,2,9.175762383443104,4.328975366530056,312.0769232768885,31
4,14,0,0,3,8,5,5,7.069857726889548,2.396381400446646,333.08363144014527,56
6,15,0,0,1,7,2,1,5.474113607904096,4.06692939779093,368.19150733590055,27
3,6,1,0,1,2,1,1,5.788570966666391,1.800332330033452,355.4908989428559,64
6,6,0,0,0,9,3,1,4.971926145338898,3.1626014400122973,351.752922181115,55
0,12,2,2,1,3,4,3,4.588539285600275,0.662170918345554,321.5431300631001,32
6,10,1,1,1,2,3,1,6.510500434891185,4.79288747894217,340.7380139653414,40
0,21,0,2,2,5,3,1,6.422531697539275,2.5395555728600607,329.0843178667115,35
1,9,2,2,2,4,1,5,5.652697300353587,5.676125101631514,345.38323257898173,34
0,10,0,2,1,2,3,1,6.866500063150637,2.480678010390665,292.0143476789553,31
3,14,0,1,0,1,5,2,8.926560620832763,1.2851653175095596,293.67336135937524,47
0,13,1,1,2,10,1,5,5.265402151331459,2.0224456571851506,358.61216060980195,88
5,11,1,1,1,10,1,1,4.07006140602328,3.020799540739876,399.6391881430655,63
5,7,1,1,3,7,4,3,8.054617569383195,2.0221506415092976,314.48306194253075,53
5,13,0,2,2,6,3,4,5.5816647944996305,2.4991159259985856,317.05472025841823,33
5,6,1,1,2,10,5,2,5.4975366905709055,2.4234576792844065,335.5690310554994,62
5,11,0,0,0,5,1,2,6.0550295406216685,4.586256427653315,321.8890278172378,31
3,10,0,0,3,7,2,2,4.188484827775677,1.5117060130963333,328.9741232796802,52
3,10,0,2,0,9,5,3,8.351931889425401,2.7520341725268858,300.5249585259386,43
1,13,0,0,3,6,5,4,4.815302831895532,0.8367441894680083,304.2592362501269,50
1,12,0,2,1,8,4,5,9.521713555000009,0.7560553717678166,233.37279940149423,40
4,9,1,0,1,7,4,3,4.032602447741397,3.761152842872634,368.0982176755866,58
0,10,1,1,0,5,1,2,7.771388019221286,4.084754962269193,297.96470686086786,45
1,17,0,2,0,8,2,4,7.72925863114901,5.324083620470494,311.35408259966437,36
5,19,1,0,0,7,2,3,7.358556180181088,2.5234847599552794,271.0126348748297,50
5,22,2,0,0,9,4,3,5.094733253233743,2.607170870492829,361.7418555812162,56
2,8,1,0,3,6,4,5,4.5475899866436285,2.6969655575463265,355.1680023642656,72
1,7,2,0,0,5,4,3,8.176467251248075,4.0693131436429875,304.9140445798039,35
1,15,0,0,3,6,4,4,5.847524932377326,4.327115750918685,338.32735529581896,53
4,12,1,0,0,9,2,3,8.712883497890832,3.9745467591266754,280.7518650674774,76
5,22,2,1,0,10,1,1,7.239185342386385,1.8006717271839026,321.5088532666024,51
2,20,2,1,2,1,4,2,8.88524404067168,0.7251650086179257,287.20864710324173,45
0,16,0,1,3,9,1,2,4.165225165926051,1.4475669545308205,332.18995287673295,66
6,12,0,0,1,6,3,1,7.094967892348974,2.4943647493228336,328.80395518260815,35
1,17,0,2,2,7,5,2,9.543186217084024,4.106054523992573,245.40177295485222,15
0,20,2,1,3,4,5,4,5.6594144941625055,3.4316923416084997,379.93760933308357,58
2,23,0,2,1,7,1,3,5.912374671969674,2.3911578910168663,342.2029448565506,37
1,21,0,1,0,5,4,1,4.5675634197924735,1.9912182787498427,364.27622840071126,53
4,6,0,2,2,3,3,5,6.76418352296604,5.799791157587828,340.9384297411251,37
6,17,2,1,1,6,5,1,9.340997984982424,1.037545728842087,279.8732220942321,38
3,19,0,1,0,3,1,1,5.106329294735665,4.397899943624584,352.7387790558794,37
3,22,0,0,2,2,1,2,5.106878776545528,4.281549296665802,360.544760568821,41
3,6,2,2,0,7,1,3,7.447548546257568,4.76678331628896,291.4626605571222,22
0,13,0,0,2,4,2,5,9.49339136197036,3.5489415623167564,262.5760713695031,61
3,16,0,1,1,5,3,5,6.480724704539748,3.731570948507143,330.81223832531595,56
3,16,2,1,1,6,1,2,5.27971609397397,3.7395598373583048,368.8781314093583,49
1,17,0,2,3,4,3,3,8.064623537633405,5.530372821177629,328.6576002014111,28
6,13,0,0,3,3,3,4,8.906896668930127,5.666049131950673,290.2576606416232,39
3,10,0,2,2,3,3,2,5.704988135805905,4.29030102199189,348.84538899379453,27
4,6,0,2,2,5,5,3,5.91582689608167,3.298097461942944,343.0695029968613,28
4,16,2,1,0,8,1,4,5.508835965878202,5.416820719003882,354.9410326325676,54
5,22,0,0,1,9,1,2,8.352914197558206,2.486795302466062,268.51940978742044,54
1,12,0,1,2,6,2,2,9.83083186965862,2.0084821646440485,218.87702210230933,50
1,8,0,0,3,10,3,2,4.519163342848027,3.3673373115380794,379.7073426022547,66
0,16,0,0,0,9,5,5,5.923157977858708,4.125225036356033,366.34326313557676,64
0,14,1,0,1,3,4,4,7.365472854177519,5.777664334803268,357.75006529617866,58
1,12,0,2,0,3,3,5,5.187711259110882,3.5102522444220288,349.670933043852,48
0,6,0,2,1,7,3,2,4.136331085400891,5.630624590510886,373.1841835292587,25
6,14,0,1,2,1,4,1,7.985295567217653,2.3610618587223926,268.6898572943291,44
1,21,1,1,3,7,4,2,8.37416437812104,5.199098888165389,278.34862256633517,54
2,21,0,0,0,2,1,4,5.003035339212396,4.707600916532683,383.3595503000832,45
3,10,0,1,0,1,2,5,5.122234688245113,5.469759932475099,369.41085224076556,51
2,11,2,0,0,6,2,5,9.514766813823176,4.915906640872592,273.8018818950448,47
5,14,0,0,1,8,5,4,7.959779409587115,0.5900675375761546,280.071945736079,40
6,6,2,0,3,5,2,2,6.709332270213321,2.9553316059013377,348.8241932138063,44
6,19,0,2,2,3,5,4,7.067514127718823,5.374782264761144,342.8588403328347,24
4,12,0,0,2,1,2,5,5.437064384869653,3.477576452861791,376.8613911725254,63
3,22,1,2,0,3,5,4,9.016545103025557,4.328958867036153,255.77014576518383,42
6,11,2,0,1,3,4,4,6.291055344956304,2.1142548297824257,293.40198823068425,51
3,12,1,1,2,7,5,2,7.8334028383340275,5.7628923896179645,349.9393018131519,44
3,21,0,0,0,1,4,2,6.9009619870458865,5.807777941651023,377.9809198766876,42
0,17,1,2,2,8,4,5,7.414956372231033,5.6100467372274005,347.49823291758184,46
5,13,0,2,0,2,5,4,9.098048301678027,0.7855209347521557,235.0114471550304,32
3,10,0,1,0,8,5,2,8.731153725489406,1.5339392557473774,291.8859405430656,42
0,22,1,0,0,8,1,2,7.169389681045957,3.6960074029826275,313.4754762293263,58
1,6,1,0,2,3,3,2,6.472964049551416,3.1411300294074493,344.3283567465655,61
0,13,0,2,2,7,3,1,5.871102721411216,1.285006797029221,290.96513839697104,36
6,14,0,1,2,3,2,2,7.189016295711748,3.3745275500889065,324.51935197891265,43
0,11,1,2,1,3,4,4,6.141270927107763,2.5776686272422342,355.06540922267476,50
0,19,2,0,3,7,1,3,4.690367250215142,2.146024638657594,370.0840030513471,46
3,10,2,1,1,3,3,5,6.783116806314755,1.2839904966069748,325.9686957603657,55
0,17,2,1,3,4,3,1,7.505036993600547,2.7879361516887684,287.3989613996233,49
0,17,0,0,2,1,4,4,7.9172197157787,5.507195969293875,354.7579269089907,48
4,15,0,1,3,7,1,2,7.888492387839816,3.9120610203984834,306.931477262455,49
1,20,0,0,2,6,1,2,6.877103544313082,4.800967993727151,345.94035257795235,35
5,16,0,2,3,8,3,3,4.455190372079242,2.539613074735035,331.7061529016371,28
6,23,0,2,2,3,3,2,4.203240091002696,0.5209879569175102,330.48575491738495,22
1,10,0,2,0,4,3,4,7.682988250810196,3.271270534673905,332.48778778271844,45
3,18,1,0,2,1,5,3,4.725753252750541,3.8732315974989215,396.01920363764384,55
5,21,2,2,2,5,1,3,4.852362802795081,1.5795165987074435,367.62765286309326,27
4,15,0,2,2,5,3,4,4.441153945548859,5.331882273771269,393.6053290692785,30
6,10,1,2,0,9,2,3,7.522670474350999,5.9180419256076515,316.56385664820687,37
4,8,0,1,1,2,3,3,5.6003244020464225,3.85234261713032,329.4987124400874,50
4,15,1,1,0,7,3,2,6.177065078647532,5.86518330240855,336.39418117127644,52
1,15,0,2,1,5,4,1,9.534052554493154,0.6777323182884744,247.40771277363166,39
3,13,0,0,0,4,2,1,9.04414577660814,3.345703386707076,244.89492822380157,51
2,22,0,1,2,7,3,5,6.765063300706833,4.887549606513393,371.23601563603427,52
4,14,0,2,3,8,2,2,5.0936319309472555,5.339178337738996,397.1217550904059,23
6,19,0,1,1,10,2,3,5.611958209296479,5.75381132885093,341.7611907980893,41
5,7,2,0,2,10,1,3,9.6452443121518,1.8598571649820232,255.29376793645542,52
2,10,0,2,2,9,3,1,6.162107070543731,0.9771127718767318,322.71050204360006,46
4,19,1,1,2,3,1,1,5.734484054460366,3.6249987570600806,370.9696818457129,63
4,16,0,0,1,2,4,3,8.038366891075267,1.6643674005907079,253.40271684311122,54
1,15,2,0,3,7,5,1,5.304825326493235,3.2531109044871607,375.82819134989364,48
0,15,2,1,2,3,4,2,7.142309654847741,1.6145434395547873,300.20593481503875,49
0,6,0,2,1,9,3,3,4.119433664916441,1.9574130615103396,389.1202436431574,49
6,14,0,1,2,1,1,3,6.760097563465035,2.2614341376667237,313.20104086438045,42
5,19,1,0,0,9,2,3,9.258284902607562,2.214837919669881,295.47581936492554,66
6,6,0,2,3,7,1,3,4.60538218016884,2.7008463295644436,339.014847038815,23
5,11,0,1,1,3,3,3,7.7027848595976245,2.851362653241386,301.5323424587977,37
0,12,0,1,3,1,1,2,9.437092347029193,4.471750313320826,310.55678191854514,44
5,15,0,2,2,7,3,2,4.366108441315312,2.1221956774563666,367.3587608725053,21
6,9,0,2,1,7,1,2,7.676365694442696,2.796810706464834,324.16793618784243,24
4,12,1,2,3,1,1,5,4.549246864572996,1.6129573156466177,365.99465190112574,54
1,19,0,1,1,7,1,4,6.833149806050573,4.2585301941188245,362.1217563714169,54
6,20,1,1,3,8,3,1,5.022577129676726,1.0381607407672166,359.69795390215575,48
5,12,2,1,3,7,2,1,8.245495258384517,5.829502188426488,345.09851361982066,31
6,8,0,1,2,4,2,4,6.764408457914947,5.6239893137497905,335.6496458818893,40
4,7,2,1,2,5,4,5,7.731961787559192,1.595723572404018,272.39443494605007,57
5,20,0,1,2,8,3,3,4.355933111103251,5.891430659733793,398.71465655779446,34
6,8,0,0,1,10,5,4,6.639567052683333,3.5344478221139632,339.40348389391477,55
0,13,0,1,3,3,1,3,6.082689397668028,5.665717076130861,369.4003880123064,39
4,16,1,1,2,9,4,3,8.638956627588755,3.5079577798665627,303.57001384231654,74
3,8,1,0,3,6,5,5,4.3183351274752235,5.620919738458044,367.05674408707245,58
5,8,0,0,1,3,2,4,4.526860420052941,5.73766976029557,406.8659993971453,17
5,11,2,1,0,5,4,5,5.132257444513415,2.675477903603272,358.76984433082214,52
0,19,0,0,0,10,5,2,5.629033627897375,3.3725439092289986,338.4986704955531,57
5,14,0,0,3,1,1,1,4.5182928601178665,1.2195092339412525,362.2513785514796,42
2,21,0,1,0,9,4,2,4.723270978333512,1.0308335896898093,339.5399251851479,67
4,15,0,1,1,6,1,3,7.515459498620843,5.297276516092979,304.5603016066618,36
0,12,2,0,2,2,1,3,9.71026222058953,0.776914572301644,252.69344698587423,51
5,6,0,1,2,4,1,4,4.754403601944575,1.8169482326261337,332.077525910043,45
6,10,0,2,0,6,2,1,5.376070771074701,2.9837724092710207,375.29200979616894,25
6,8,0,0,1,2,3,1,8.466883590448354,4.2491165839959875,280.9831600187121,32
1,17,2,2,0,1,3,3,4.96224821445623,4.7298012426474525,365.4079668160834,24
2,13,0,1,1,1,2,5,9.221435728152342,2.669877292100299,274.4119885972988,63
3,21,0,1,1,2,1,3,9.334862008977463,1.7809502153503978,275.7853842722626,47
6,12,0,2,0,7,2,4,6.284206518669796,0.8263835155432977,335.6083821209842,36
6,22,1,1,2,4,3,3,8.190974930016043,1.3870314876464354,273.42867607647565,46
3,10,0,1,0,1,1,1,6.026621666417706,3.872016838722096,365.67646575989926,51
3,11,1,1,1,2,1,2,8.317056157258007,4.456512264078719,334.5046802908924,48
1,20,2,1,1,4,5,5,4.29269364949797,3.8878755446664326,390.56504470256465,50
5,6,2,1,0,7,2,5,7.3623064967998255,5.546689201332449,334.2043130022255,39
5,10,0,0,2,4,2,1,5.118511523485446,1.5661874573086894,342.4395520013342,36
5,9,2,2,2,2,5,4,6.733576787014257,4.219315517503221,313.15385446583434,24
5,17,0,2,1,10,1,1,4.529220800606925,4.530407523748597,380.9184487905437,26
5,12,0,0,1,7,2,5,9.490447335898743,2.1119112914379197,260.1212412772329,49
6,6,1,0,2,10,5,3,5.161976879723428,1.3933634969638555,303.7241448619647,61
0,19,0,2,2,2,3,4,9.867771744589216,1.6741344739908468,225.85760717355978,46
5,13,0,1,0,7,5,2,6.337008678400118,2.809008024849202,312.1062403756757,36
